transaction_id,timestamp,amount,merchant_category,customer_age,account_age_days,transaction_count_24h,region,device_type,is_international,is_fraud
T000308,2025-01-13 20:00:00,158.56539797326863,Online,74,2832,2,East,Desktop,0,0
T000309,2025-01-13 21:00:00,,Food,40,2513,3,North,Mobile,1,0
T000310,2025-01-13 22:00:00,57.798343127330135,Retail,65,2152,0,East,Mobile,0,0
T000311,2025-01-13 23:00:00,8.17051685836699,Food,39,2746,2,East,Mobile,1,0
T000312,2025-01-14 00:00:00,2.5677609541474378,Online,34,1996,1,South,Desktop,1,0
T000313,2025-01-14 01:00:00,328.7379923268602,Food,22,3574,1,South,Desktop,1,0
T000314,2025-01-14 02:00:00,180.77676421150625,Online,61,1706,6,South,Mobile,0,0
T000315,2025-01-14 03:00:00,119.06427327993416,Services,28,1723,1,South,Mobile,0,1
T000316,2025-01-14 04:00:00,,Online,47,2223,2,North,Mobile,1,0
T000317,2025-01-14 05:00:00,19.030653614210873,Services,32,2793,5,South,Mobile,1,0
T000318,2025-01-14 06:00:00,17.012074157285415,Retail,44,1698,2,South,Mobile,1,0
T000319,2025-01-14 07:00:00,28.80059891265836,Retail,52,1445,0,East,Mobile,0,0
T000320,2025-01-14 08:00:00,79.67906483133146,Retail,50,3206,4,East,Mobile,1,0
T000321,2025-01-14 09:00:00,,Retail,37,3463,5,East,Mobile,1,0
T000322,2025-01-14 10:00:00,107.93903496967985,Food,150,1760,3,West,Mobile,1,0
T000323,2025-01-14 11:00:00,32.84122613889959,Retail,150,1525,6,West,Mobile,0,1
T000324,2025-01-14 12:00:00,309.81034985563065,Travel,51,665,1,East,Desktop,1,0
T000325,2025-01-14 13:00:00,133.90174048752263,Online,19,33,1,East,Mobile,0,0
T000326,2025-01-14 14:00:00,,Retail,52,2103,2,South,Desktop,0,0
T000327,2025-01-14 15:00:00,94.6030472037435,Food,57,2567,2,West,Desktop,1,0
T000328,2025-01-14 16:00:00,54.40378655320514,Services,73,2804,4,North,Mobile,1,0
T000329,2025-01-14 17:00:00,28.466129227406352,Online,45,2060,0,South,Mobile,1,0
T000330,2025-01-14 18:00:00,44.00141293231124,Services,64,1552,1,East,Tablet,0,0
T000331,2025-01-14 19:00:00,141.8181847756713,Services,56,720,4,North,Desktop,0,0
T000332,2025-01-14 20:00:00,1.4498079720804276,Retail,23,2603,1,North,Tablet,0,1
T000333,2025-01-14 21:00:00,12.338039223997605,Travel,26,2421,3,East,Desktop,1,0
T000334,2025-01-14 22:00:00,4.709437695252053,Travel,37,484,4,East,Mobile,0,0
T000335,2025-01-14 23:00:00,4.1581451917292425,Services,77,973,6,East,Mobile,1,0
T000336,2025-01-15 00:00:00,193.42030336156586,Retail,18,3300,2,West,Mobile,1,1
T000337,2025-01-15 01:00:00,121.62406117006883,Services,25,2671,2,North,Mobile,1,0
T000338,2025-01-15 02:00:00,64.27845944128924,Retail,72,307,3,North,Mobile,0,0
T000339,2025-01-15 03:00:00,10.295691844781325,Retail,40,457,4,East,Desktop,0,0
T000340,2025-01-15 04:00:00,67.65179657972332,Retail,20,2208,3,South,Mobile,0,1
T000341,2025-01-15 05:00:00,64.14503320943712,Online,21,331,3,East,Mobile,1,0
T000342,2025-01-15 06:00:00,19.019471280022497,Food,75,2824,3,North,Desktop,0,0
T000343,2025-01-15 07:00:00,,Services,42,225,2,South,Desktop,0,0
T000344,2025-01-15 08:00:00,50.83366145832069,Services,-1,3031,5,East,Mobile,1,0
T000345,2025-01-15 09:00:00,95.67224329131345,Online,55,2777,2,East,Desktop,1,0
T000346,2025-01-15 10:00:00,100.81145360409121,Online,32,3576,1,East,Desktop,0,1
T000347,2025-01-15 11:00:00,4.636232402053473,Online,38,1480,3,South,Mobile,1,1
T000348,2025-01-15 12:00:00,46.938400465506156,Travel,52,3117,4,South,Mobile,0,0
T000349,2025-01-15 13:00:00,98.31249947827285,Retail,74,3286,2,North,Mobile,1,0
T000350,2025-01-15 14:00:00,69.94394526077897,Food,70,1083,2,North,Mobile,1,0
T000351,2025-01-15 15:00:00,,Services,70,644,2,South,Mobile,0,0
T000352,2025-01-15 16:00:00,,Online,63,616,3,South,Tablet,1,0
T000353,2025-01-15 17:00:00,,Services,69,195,1,East,Desktop,1,0
T000354,2025-01-15 18:00:00,7.318243625624084,Online,31,489,2,South,Desktop,1,0
T000355,2025-01-15 19:00:00,,Food,53,2205,0,East,Tablet,0,0
T000356,2025-01-15 20:00:00,2.6869072667394427,Travel,29,2658,2,West,Desktop,1,0
T000357,2025-01-15 21:00:00,88.13473778072907,Online,34,1250,2,South,Mobile,1,0
T000358,2025-01-15 22:00:00,281.7255455387152,Retail,56,2460,2,North,Mobile,0,0
T000359,2025-01-15 23:00:00,85.67824455775444,Services,26,3277,4,North,Desktop,0,0
T000360,2025-01-16 00:00:00,49.13006922239072,Travel,52,1103,2,East,Mobile,1,0
T000361,2025-01-16 01:00:00,103.08271578449819,Retail,77,1148,3,South,Mobile,1,1
T000362,2025-01-16 02:00:00,61.29559740510913,Services,30,2519,2,North,Desktop,1,0
T000363,2025-01-16 03:00:00,,Services,32,1242,5,East,Tablet,0,0
T000364,2025-01-16 04:00:00,283.81271462329994,Services,35,516,0,North,Mobile,1,0
T000365,2025-01-16 05:00:00,48.792752735018716,Retail,68,1626,4,East,Desktop,0,0
T000366,2025-01-16 06:00:00,324.9091861506754,Services,50,1128,2,East,Mobile,0,0
T000367,2025-01-16 07:00:00,235.75761837699193,Travel,23,393,6,East,Desktop,1,0
T000368,2025-01-16 08:00:00,21.789626094045,Retail,76,631,2,North,Mobile,1,0
T000369,2025-01-16 09:00:00,7.188415530315702,Retail,44,1848,2,West,Desktop,0,0
T000370,2025-01-16 10:00:00,10.622533548163021,Travel,40,2656,1,East,Mobile,1,0
T000371,2025-01-16 11:00:00,1.8389887847233704,Retail,76,980,1,North,Desktop,1,0
T000372,2025-01-16 12:00:00,,Food,44,434,2,North,Mobile,0,1
T000373,2025-01-16 13:00:00,114.88748725771671,Online,51,unknown,1,South,Mobile,1,0
T000374,2025-01-16 14:00:00,,Retail,73,3215,5,West,Mobile,0,1
T000375,2025-01-16 15:00:00,38.41571882948685,Food,63,2588,3,West,Mobile,1,0
T000376,2025-01-16 16:00:00,186.3526040097277,Online,55,278,2,East,Mobile,0,0
T000377,2025-01-16 17:00:00,2.354700318071151,Online,31,233,3,West,Mobile,0,0
T000378,2025-01-16 18:00:00,168.45305061859585,Online,53,1553,2,North,Desktop,1,0
T000379,2025-01-16 19:00:00,33.10834668396295,Services,70,1595,2,North,Desktop,0,0
T000380,2025-01-16 20:00:00,12.575011982910764,Retail,25,1114,1,West,Mobile,0,0
T000381,2025-01-16 21:00:00,119.31554084399134,Online,79,3564,7,West,Desktop,1,0
T000382,2025-01-16 22:00:00,,Travel,52,3271,2,South,Mobile,1,0
T000383,2025-01-16 23:00:00,209.94158140869467,Retail,36,2410,4,West,Mobile,1,0
T000384,2025-01-17 00:00:00,,Services,47,3513,6,West,Mobile,0,0
T000385,2025-01-17 01:00:00,162.69958059939782,Online,31,26,3,West,Mobile,0,0
T000386,2025-01-17 02:00:00,33.13338623067386,Food,76,3097,1,West,Mobile,0,0
T000387,2025-01-17 03:00:00,,Retail,37,1418,2,West,Tablet,1,0
T000388,2025-01-17 04:00:00,138.87563960054248,Travel,66,2555,1,North,Mobile,0,0
T000389,2025-01-17 05:00:00,164.42091832434195,Online,42,3373,0,West,Mobile,0,0
T000390,2025-01-17 06:00:00,,Retail,57,3411,1,North,Mobile,1,0
T000391,2025-01-17 07:00:00,53.2079354152605,Retail,41,2315,4,West,Desktop,0,0
T000392,2025-01-17 08:00:00,46.52439119617327,Retail,31,461,4,South,Desktop,1,0
T000393,2025-01-17 09:00:00,149.7954503343587,Online,43,2504,6,East,Desktop,1,0
T000394,2025-01-17 10:00:00,,Online,150,3432,1,South,Tablet,1,0
T000395,2025-01-17 11:00:00,267.0137924399326,Food,40,1092,5,North,Tablet,0,0
T000396,2025-01-17 12:00:00,195.48391571662492,Online,39,1007,7,South,Desktop,0,0
T000397,2025-01-17 13:00:00,56.035560944215966,Retail,65,2911,2,West,Mobile,0,0
T000398,2025-01-17 14:00:00,138.97847164954612,Services,74,3484,2,West,Desktop,1,0
T000399,2025-01-17 15:00:00,,Services,36,1995,1,South,Mobile,1,0
T000400,2025-01-17 16:00:00,,Retail,63,unknown,3,West,Desktop,1,1
T000401,2025-01-17 17:00:00,232.8445680867632,Retail,68,1073,4,West,Desktop,0,0
T000402,2025-01-17 18:00:00,70.37074897567544,Retail,20,2612,3,East,Desktop,0,0
T000403,2025-01-17 19:00:00,175.133255752333,Services,59,3174,2,North,Mobile,0,0
T000404,2025-01-17 20:00:00,38.57354261645083,Services,36,216,2,West,Desktop,0,0
T000405,2025-01-17 21:00:00,225.87905145459263,Online,26,3510,2,East,Tablet,0,0
T000406,2025-01-17 22:00:00,49.29884540601712,Food,45,1724,4,West,Mobile,1,0
T000407,2025-01-17 23:00:00,1.0896806615175478,Food,37,1593,6,West,Mobile,0,0
T000408,2025-01-18 00:00:00,235.79072969624536,Services,62,2607,1,West,Desktop,1,0
T000409,2025-01-18 01:00:00,9.572561054847526,Food,24,159,5,East,Tablet,1,0
T000410,2025-01-18 02:00:00,,Retail,31,2537,0,South,Mobile,0,0
T000411,2025-01-18 03:00:00,299.69723831882857,Retail,26,686,4,South,Mobile,1,0
T000412,2025-01-18 04:00:00,300.79495401039895,Retail,76,3314,4,South,Mobile,0,0
T000413,2025-01-18 05:00:00,85.19972910552637,Retail,77,2842,5,North,Mobile,0,0
T000414,2025-01-18 06:00:00,99.92300803905246,Online,72,1777,1,East,Tablet,1,0
T000415,2025-01-18 07:00:00,59.50146636228576,Travel,74,2053,5,East,Desktop,0,0
T000416,2025-01-18 08:00:00,,Retail,77,1844,2,West,Desktop,0,0
T000417,2025-01-18 09:00:00,,Retail,36,2409,2,North,Mobile,1,0
T000418,2025-01-18 10:00:00,111.63235799285063,Online,-1,2507,6,East,Desktop,1,0
T000419,2025-01-18 11:00:00,139.58378736630772,Travel,150,2296,1,North,Mobile,1,0
T000420,2025-01-18 12:00:00,156.81954162211485,Online,31,1590,3,North,Mobile,1,0
T000421,2025-01-18 13:00:00,155.88310318487416,Online,73,1697,5,North,Mobile,1,0
T000422,2025-01-18 14:00:00,9.563694654031945,Retail,150,2994,3,East,Mobile,1,0
T000423,2025-01-18 15:00:00,68.20495965733559,Retail,70,2470,0,North,Mobile,0,0
T000424,2025-01-18 16:00:00,5.928170644873779,Travel,78,1947,4,East,Mobile,0,1
T000425,2025-01-18 17:00:00,79.74613156953929,Travel,53,2063,2,North,Mobile,0,0
T000426,2025-01-18 18:00:00,58.255527498728355,Retail,57,2784,1,West,Mobile,1,0
T000427,2025-01-18 19:00:00,218.66186642208012,Travel,34,3645,6,West,Desktop,0,0
T000428,2025-01-18 20:00:00,43.21916194678851,Services,47,1146,5,West,Mobile,1,0
T000429,2025-01-18 21:00:00,12.450597755245086,Food,26,2325,4,West,Tablet,0,0
T000430,2025-01-18 22:00:00,15.430765454211937,Online,50,1582,1,West,Mobile,1,0
T000431,2025-01-18 23:00:00,,Online,73,2501,2,West,Desktop,0,0
T000432,2025-01-19 00:00:00,96.2905679748035,Online,69,3462,2,East,Desktop,1,0
T000433,2025-01-19 01:00:00,10.660871224538544,Services,42,3366,2,North,Tablet,1,0
T000434,2025-01-19 02:00:00,8.785552166860509,Retail,31,3646,2,South,Desktop,1,0
T000435,2025-01-19 03:00:00,120.72084716530998,Retail,28,2646,0,North,Mobile,1,0
T000436,2025-01-19 04:00:00,7.554608952579714,Online,70,2494,8,East,Mobile,0,0
T000437,2025-01-19 05:00:00,172.51858538085813,Services,52,2258,4,East,Mobile,0,0
T000438,2025-01-19 06:00:00,122.4999753130005,Retail,58,2762,2,West,Mobile,1,0
T000439,2025-01-19 07:00:00,,Services,76,2350,3,West,Mobile,1,0
T000440,2025-01-19 08:00:00,8.86538677778067,Travel,31,1933,4,South,Desktop,1,0
T000441,2025-01-19 09:00:00,431.54585620580923,Retail,47,3295,3,East,Mobile,0,0
T000442,2025-01-19 10:00:00,46.883758255228955,Services,-1,1758,5,West,Desktop,1,0
T000443,2025-01-19 11:00:00,46.305526047531245,Online,-1,2051,6,South,Tablet,1,0
T000444,2025-01-19 12:00:00,167.55754032826772,Food,76,990,9,West,Desktop,0,0
T000445,2025-01-19 13:00:00,294.21645379632434,Retail,21,1542,4,North,Desktop,1,0
T000446,2025-01-19 14:00:00,,Services,45,1117,5,East,Desktop,1,0
T000447,2025-01-19 15:00:00,,Food,25,2568,3,South,Mobile,0,1
T000448,2025-01-19 16:00:00,47.202099961912566,Travel,19,3500,2,West,Mobile,1,0
T000449,2025-01-19 17:00:00,8.719399369795726,Services,58,493,1,East,Tablet,1,0
T000450,2025-01-19 18:00:00,,Online,78,3307,3,North,Tablet,0,0
T000451,2025-01-19 19:00:00,81.7360407561493,Services,63,620,2,North,Desktop,1,0
T000452,2025-01-19 20:00:00,55.20331253049737,Food,39,3233,3,South,Mobile,0,0
T000453,2025-01-19 21:00:00,236.82376754780904,Services,58,2379,3,West,Desktop,1,0
T000454,2025-01-19 22:00:00,11.788020797188024,Retail,73,2381,4,West,Mobile,1,0
T000455,2025-01-19 23:00:00,67.85051093729543,Travel,72,2098,1,South,Mobile,1,0
T000456,2025-01-20 00:00:00,,Services,-1,1547,4,South,Mobile,1,1
T000457,2025-01-20 01:00:00,63.235436958292624,Services,46,863,2,East,Mobile,1,0
T000458,2025-01-20 02:00:00,5.795043106592577,Retail,79,1692,3,East,Mobile,0,0
T000459,2025-01-20 03:00:00,12.649099593117121,Services,66,3564,2,West,Mobile,1,1
T000460,2025-01-20 04:00:00,,Online,65,1606,2,South,Mobile,1,0
T000461,2025-01-20 05:00:00,104.75683864069715,Services,47,2320,4,East,Mobile,0,0
T000462,2025-01-20 06:00:00,137.05977175964728,Retail,29,580,4,East,Desktop,0,0
T000463,2025-01-20 07:00:00,87.55537772028686,Services,52,unknown,7,West,Desktop,1,0
T000464,2025-01-20 08:00:00,327.4720209102377,Travel,28,1276,0,West,Mobile,0,0
T000465,2025-01-20 09:00:00,46.97965779202672,Retail,-1,2608,2,West,Mobile,1,0
T000466,2025-01-20 10:00:00,33.646915742055874,Travel,67,2744,1,East,Desktop,0,0
T000467,2025-01-20 11:00:00,202.95025381702297,Online,38,1856,5,South,Mobile,0,0
T000468,2025-01-20 12:00:00,25.308206773185336,Food,38,3162,2,West,Mobile,1,0
T000469,2025-01-20 13:00:00,330.2870106251911,Food,22,2494,0,South,Desktop,0,0
T000470,2025-01-20 14:00:00,1.2228944358969307,Services,65,3065,1,South,Tablet,1,0
T000471,2025-01-20 15:00:00,350.25269228794815,Services,150,1356,4,South,Mobile,0,0
T000472,2025-01-20 16:00:00,4.4118998618501895,Food,54,1163,6,West,Mobile,0,1
T000473,2025-01-20 17:00:00,221.77212291600088,Online,20,357,1,North,Mobile,0,0
T000474,2025-01-20 18:00:00,75.01432503493903,Online,61,1625,2,South,Mobile,1,0
T000475,2025-01-20 19:00:00,495.68286079260326,Services,50,2322,4,South,Mobile,1,1
T000476,2025-01-20 20:00:00,7.666137595445494,Food,70,3091,5,North,Mobile,0,0
T000477,2025-01-20 21:00:00,80.71096637333488,Food,78,2007,2,North,Mobile,1,0
T000478,2025-01-20 22:00:00,348.3575221256005,Food,26,2359,3,West,Tablet,1,0
T000479,2025-01-20 23:00:00,74.0443933181044,Online,78,870,4,West,Desktop,1,0
T000480,2025-01-21 00:00:00,,Food,-1,886,4,South,Desktop,0,0
T000481,2025-01-21 01:00:00,118.99012381167742,Retail,-1,2002,2,West,Desktop,1,1
T000482,2025-01-21 02:00:00,60.61277556769509,Online,52,2202,6,West,Mobile,0,0
T000483,2025-01-21 03:00:00,98.76741730080221,Retail,34,1414,3,South,Desktop,0,0
T000484,2025-01-21 04:00:00,87.78258618057556,Online,51,1284,1,East,Mobile,0,0
T000485,2025-01-21 05:00:00,231.42327694826474,Online,41,620,4,West,Mobile,0,0
T000486,2025-01-21 06:00:00,4.6511461743480975,Online,49,883,1,South,Desktop,0,0
T000487,2025-01-21 07:00:00,32.98427258987584,Services,18,797,4,North,Desktop,1,0
T000488,2025-01-21 08:00:00,300.39960058609313,Online,25,3643,2,West,Desktop,1,0
T000489,2025-01-21 09:00:00,220.9675828453486,Online,62,2173,2,East,Mobile,0,0
T000490,2025-01-21 10:00:00,60.817526195962,Retail,40,3426,2,North,Tablet,1,0
T000491,2025-01-21 11:00:00,96.79330287389773,Online,64,1297,3,East,Tablet,1,0
T000492,2025-01-21 12:00:00,32.48734198951301,Retail,57,619,6,East,Mobile,1,0
T000493,2025-01-21 13:00:00,20.84041614360645,Retail,29,1835,2,West,Mobile,1,0
T000494,2025-01-21 14:00:00,62.305859880409876,Services,71,unknown,4,East,Mobile,1,0
T000495,2025-01-21 15:00:00,43.595353461673334,Services,29,2896,1,South,Tablet,1,0
T000496,2025-01-21 16:00:00,87.6243706006643,Services,63,2498,0,East,Mobile,1,0
T000497,2025-01-21 17:00:00,8.09222844331848,Online,64,930,1,East,Mobile,0,0
T000498,2025-01-21 18:00:00,366.4960122522567,Online,32,1271,3,North,Mobile,0,0
T000499,2025-01-21 19:00:00,428.38655755525383,Food,58,520,3,East,Mobile,0,0
T000500,2025-01-21 20:00:00,119.78638819127893,Online,-1,3213,3,West,Desktop,1,0
T000501,2025-01-21 21:00:00,76.80784344120899,Online,43,2410,4,North,Mobile,1,0
T000502,2025-01-21 22:00:00,37.037930155436,Retail,69,8,4,East,Tablet,0,0
T000503,2025-01-21 23:00:00,168.09071674879968,Online,46,2526,3,South,Desktop,1,1
T000504,2025-01-22 00:00:00,115.43295836488157,Online,39,3424,4,South,Desktop,1,0
T000505,2025-01-22 01:00:00,17.747365410048836,Online,57,2020,3,South,Mobile,0,0
T000506,2025-01-22 02:00:00,241.83010919991276,Services,38,495,5,South,Mobile,0,0
T000507,2025-01-22 03:00:00,,Online,68,1630,4,West,Mobile,0,0
T000508,2025-01-22 04:00:00,299.1738525033436,Services,55,2881,1,South,Mobile,1,0
T000509,2025-01-22 05:00:00,129.36040041961343,Food,37,3499,1,East,Mobile,1,0
T000510,2025-01-22 06:00:00,95.04040195913728,Food,74,1063,1,North,Tablet,1,0
T000511,2025-01-22 07:00:00,54.170250659311336,Services,46,unknown,2,West,Mobile,0,1
T000512,2025-01-22 08:00:00,269.9018361547118,Travel,68,187,2,East,Mobile,0,0
T000513,2025-01-22 09:00:00,201.039238004692,Retail,21,2802,4,East,Mobile,1,0
T000514,2025-01-22 10:00:00,4.627293865312279,Retail,72,1878,2,South,Mobile,0,0
T000515,2025-01-22 11:00:00,2.6720816866511363,Retail,24,2141,3,South,Tablet,0,0
T000516,2025-01-22 12:00:00,,Services,45,86,4,North,Mobile,1,0
T000517,2025-01-22 13:00:00,166.36477229960863,Food,45,3116,4,West,Mobile,0,0
T000518,2025-01-22 14:00:00,436.4275468220168,Retail,21,137,4,South,Desktop,0,0
T000519,2025-01-22 15:00:00,16.30095099344797,Travel,39,2469,5,East,Mobile,0,0
T000520,2025-01-22 16:00:00,,Retail,29,2122,3,East,Mobile,1,0
T000521,2025-01-22 17:00:00,47.947369975809615,Travel,62,3620,6,South,Mobile,1,1
T000522,2025-01-22 18:00:00,350.3708554375963,Online,20,1637,2,East,Mobile,0,0
T000523,2025-01-22 19:00:00,184.59132074336347,Retail,39,3584,4,East,Mobile,1,0
T000524,2025-01-22 20:00:00,182.21900464698572,Online,61,3228,3,East,Mobile,1,0
T000525,2025-01-22 21:00:00,63.24155711397735,Retail,150,3327,2,South,Desktop,1,0
T000526,2025-01-22 22:00:00,53.5834936327349,Retail,41,2219,5,South,Mobile,0,0
T000527,2025-01-22 23:00:00,31.93888921500612,Online,51,1752,2,North,Desktop,1,0
T000528,2025-01-23 00:00:00,5.802696384483622,Food,44,2218,1,West,Desktop,0,0
T000529,2025-01-23 01:00:00,200.04261400033104,Online,72,1788,2,East,Mobile,0,0
T000530,2025-01-23 02:00:00,167.61174392499228,Online,58,872,2,South,Mobile,1,0
T000531,2025-01-23 03:00:00,817.2445597818082,Services,18,2370,6,West,Mobile,0,0
T000532,2025-01-23 04:00:00,,Services,25,3639,2,North,Desktop,1,0
T000533,2025-01-23 05:00:00,81.0651592641394,Retail,40,2504,3,West,Desktop,1,0
T000534,2025-01-23 06:00:00,146.52830902062607,Online,55,944,3,West,Desktop,0,1
T000535,2025-01-23 07:00:00,289.6171682874436,Retail,23,1627,4,West,Mobile,0,1
T000536,2025-01-23 08:00:00,189.47720147092457,Retail,39,2838,2,West,Tablet,1,0
T000537,2025-01-23 09:00:00,28.415244458114653,Services,42,2661,2,South,Mobile,1,0
T000538,2025-01-23 10:00:00,59.88268273998645,Retail,35,3227,3,North,Mobile,1,0
T000539,2025-01-23 11:00:00,,Online,34,unknown,4,East,Mobile,1,0
T000540,2025-01-23 12:00:00,308.0223786441709,Services,78,349,5,South,Mobile,0,0
T000541,2025-01-23 13:00:00,93.18477025886182,Retail,29,3523,6,North,Mobile,0,0
T000542,2025-01-23 14:00:00,25.96037254184837,Services,23,1677,0,West,Desktop,0,0
T000543,2025-01-23 15:00:00,111.38295391732503,Retail,43,1197,3,South,Desktop,1,0
T000544,2025-01-23 16:00:00,96.26704347430717,Travel,44,10,2,West,Desktop,0,0
T000545,2025-01-23 17:00:00,,Online,25,2788,5,West,Mobile,0,0
T000546,2025-01-23 18:00:00,12.053912139846927,Food,36,3337,4,West,Desktop,0,0
T000547,2025-01-23 19:00:00,111.34412835191021,Services,77,1462,1,West,Mobile,0,0
T000548,2025-01-23 20:00:00,73.46104241860377,Retail,59,3319,1,West,Mobile,1,0
T000549,2025-01-23 21:00:00,147.9807080960515,Services,18,667,2,West,Mobile,0,0
T000550,2025-01-23 22:00:00,73.4309860423515,Travel,74,2594,2,East,Mobile,0,0
T000551,2025-01-23 23:00:00,191.1770111308484,Services,46,1523,2,South,Mobile,0,0
T000552,2025-01-24 00:00:00,80.27541190214875,Food,62,2177,3,West,Mobile,0,0
T000553,2025-01-24 01:00:00,,Food,66,601,0,West,Mobile,1,0
T000554,2025-01-24 02:00:00,209.27586432297716,Retail,52,2653,0,South,Tablet,1,0
T000555,2025-01-24 03:00:00,51.6647313988117,Retail,57,327,3,North,Mobile,0,0
T000556,2025-01-24 04:00:00,14.388795539029894,Services,31,980,2,East,Tablet,1,0
T000557,2025-01-24 05:00:00,2.920502143209468,Online,52,2452,5,North,Desktop,1,0
T000558,2025-01-24 06:00:00,140.70574526625856,Food,65,629,4,West,Mobile,1,0
T000559,2025-01-24 07:00:00,96.83989670606796,Travel,62,1630,1,West,Desktop,1,1
T000560,2025-01-24 08:00:00,121.76653477978765,Online,37,3431,4,North,Mobile,0,0
T000561,2025-01-24 09:00:00,23.948149349344348,Retail,73,2766,6,East,Desktop,1,1
T000562,2025-01-24 10:00:00,14.661255122827866,Food,66,3089,2,North,Mobile,1,0
T000563,2025-01-24 11:00:00,1.4651476265668781,Retail,30,274,1,East,Tablet,0,0
T000564,2025-01-24 12:00:00,43.168726151506924,Food,78,685,4,South,Desktop,0,0
T000565,2025-01-24 13:00:00,89.13973756649446,Online,55,116,6,East,Desktop,0,0
T000566,2025-01-24 14:00:00,49.79818675611507,Services,66,861,2,South,Desktop,0,1
T000567,2025-01-24 15:00:00,57.53195628284312,Retail,63,2004,5,North,Mobile,1,0
T000568,2025-01-24 16:00:00,,Services,66,693,2,South,Mobile,0,0
T000569,2025-01-24 17:00:00,42.81026144251117,Online,79,3163,1,North,Mobile,1,0
T000570,2025-01-24 18:00:00,72.15250280723211,Services,25,1106,1,East,Mobile,1,0
T000571,2025-01-24 19:00:00,153.08717377197016,Retail,60,2372,1,North,Mobile,0,0
T000572,2025-01-24 20:00:00,50.50801312991797,Services,37,3009,1,East,Desktop,0,0
T000573,2025-01-24 21:00:00,97.30904753530854,Food,77,2162,2,West,Mobile,1,0
T000574,2025-01-24 22:00:00,198.31406436843068,Retail,50,1793,2,West,Tablet,1,0
T000575,2025-01-24 23:00:00,298.6190415374668,Retail,43,3130,1,West,Desktop,0,0
T000576,2025-01-25 00:00:00,15.908187931483598,Retail,56,154,1,West,Mobile,0,0
T000577,2025-01-25 01:00:00,261.1662763042079,Services,38,1901,3,North,Tablet,0,0
T000578,2025-01-25 02:00:00,,Services,70,1428,3,North,Mobile,1,0
T000579,2025-01-25 03:00:00,29.873545435139576,Online,66,1290,1,East,Desktop,1,0
T000580,2025-01-25 04:00:00,61.45869673706975,Retail,79,315,3,West,Mobile,0,0
T000581,2025-01-25 05:00:00,391.36530975805914,Online,59,1065,4,West,Mobile,1,0
T000582,2025-01-25 06:00:00,67.84912926673597,Services,60,105,3,North,Mobile,0,0
T000583,2025-01-25 07:00:00,,Online,71,1925,3,South,Mobile,1,0
T000584,2025-01-25 08:00:00,100.34862739576596,Travel,79,1914,5,North,Mobile,1,0
T000585,2025-01-25 09:00:00,27.462846771560294,Retail,58,1217,2,West,Mobile,0,0
T000586,2025-01-25 10:00:00,7.889530497623504,Services,26,1425,1,East,Mobile,0,0
T000587,2025-01-25 11:00:00,13.797521971241586,Online,41,3350,1,North,Tablet,0,0
T000588,2025-01-25 12:00:00,13.701842406700711,Online,54,2402,3,South,Mobile,1,1
T000589,2025-01-25 13:00:00,16.475990155667297,Services,66,3064,2,East,Mobile,1,0
T000590,2025-01-25 14:00:00,,Services,58,1773,6,West,Desktop,0,0
T000591,2025-01-25 15:00:00,102.40840510758065,Travel,34,1961,0,North,Desktop,1,0
T000592,2025-01-25 16:00:00,20.074635703448163,Retail,41,2781,3,West,Tablet,0,0
T000593,2025-01-25 17:00:00,42.413931579480526,Retail,38,1604,4,East,Mobile,1,0
T000594,2025-01-25 18:00:00,227.09741251283577,Services,68,709,5,West,Mobile,0,0
T000595,2025-01-25 19:00:00,64.23811416465936,Services,76,3328,1,West,Mobile,1,0
T000596,2025-01-25 20:00:00,110.12890836523806,Retail,56,651,2,North,Mobile,1,0
T000597,2025-01-25 21:00:00,18.91285171132165,Retail,72,2872,2,North,Desktop,1,0
T000598,2025-01-25 22:00:00,,Retail,58,947,2,East,Mobile,1,0
T000599,2025-01-25 23:00:00,,Food,56,661,4,North,Tablet,0,0
T000600,2025-01-26 00:00:00,18.504734406558086,Retail,30,2147,3,West,Mobile,1,0
T000601,2025-01-26 01:00:00,,Online,28,2636,2,East,Tablet,0,0
T000602,2025-01-26 02:00:00,,Retail,63,2330,1,West,Mobile,0,0
T000603,2025-01-26 03:00:00,,Online,36,2451,2,South,Desktop,0,0
T000604,2025-01-26 04:00:00,12.855621349335253,Retail,28,1133,4,South,Tablet,0,0
T000605,2025-01-26 05:00:00,61.76293433653791,Online,30,unknown,3,East,Tablet,1,0
T000606,2025-01-26 06:00:00,23.109220634509658,Retail,63,2247,4,North,Mobile,0,0
T000607,2025-01-26 07:00:00,45.29811155109185,Food,62,3375,2,East,Mobile,1,0
T000608,2025-01-26 08:00:00,70.00051847143304,Retail,18,2039,3,West,Desktop,1,0
T000609,2025-01-26 09:00:00,117.24574340125422,Online,57,2375,0,South,Mobile,1,0
T000610,2025-01-26 10:00:00,4.010573010001543,Food,61,2202,3,West,Mobile,1,0
T000611,2025-01-26 11:00:00,160.64942438261195,Services,36,552,3,North,Mobile,0,0
T000612,2025-01-26 12:00:00,98.85936903672963,Online,29,405,3,South,Mobile,1,0
T000613,2025-01-26 13:00:00,8.529543037633426,Online,25,462,1,West,Mobile,0,0
T000614,2025-01-26 14:00:00,206.81346984880906,Online,25,2180,3,West,Mobile,1,0
T000615,2025-01-26 15:00:00,253.6693546378928,Services,78,2839,1,East,Mobile,1,0
